"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.talk_id","Input.para_id","Input.entity_id","Input.before","Input.entities","Input.after","Input.label","Answer.Label.label","Approve","Reject"
"3NFWQRSHWL612FMINX1J6QPCZTNFG8","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","3NS0A6KXCC09TGBCFB0SX20HGSYZG4","A2G44A4ZPWRPXU","Submitted","Thu Mar 11 07:26:36 PST 2021","Thu Mar 11 07:26:45 PST 2021","Sun Mar 14 08:26:45 PDT 2021","","","","9","98% (306/313)","98% (306/313)","98% (306/313)","145","1","2","The first dog is the first to go, and he is contemplating an aspect of his relationship to his owner, and the title is ""","A Dog on His Master","""","WORK_OF_ART","YES"
"3NFWQRSHWL612FMINX1J6QPCZTNFG8","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","3YJ6NA41JJ8P6EZ708NT3HQJYL8PJD","ABBHVKPQIC5PV","Submitted","Thu Mar 11 07:26:06 PST 2021","Thu Mar 11 07:26:23 PST 2021","Sun Mar 14 08:26:23 PDT 2021","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","145","1","2","The first dog is the first to go, and he is contemplating an aspect of his relationship to his owner, and the title is ""","A Dog on His Master","""","WORK_OF_ART","YES"
"3V7ICJJA0H8VDIHINUDMEB1OUQM4BS","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","323Q6SJS8Q8HOVFNY5O3FAW0JNIFHW","A3TKUXUTDX6FBF","Submitted","Thu Mar 11 07:27:06 PST 2021","Thu Mar 11 07:27:13 PST 2021","Sun Mar 14 08:27:13 PDT 2021","","","","7","94% (50/53)","94% (50/53)","94% (50/53)","146","7","6","","meters","of surface","PERSON","NO: N/A"
"3V7ICJJA0H8VDIHINUDMEB1OUQM4BS","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","32Z9ZLUT1TCBU8SGX87T245EBO6OHO","A1MTGR92PM6G37","Submitted","Thu Mar 11 07:16:28 PST 2021","Thu Mar 11 07:16:41 PST 2021","Sun Mar 14 08:16:41 PDT 2021","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","146","7","6","","meters","of surface","PERSON","NO: N/A"
"3V7ICJJA0H8VDIHINUDMEB1OUQM4BS","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","3RYC5T2D7BL642IK8DW258CA820PR3","A2CNRV5RTOQGH","Submitted","Thu Mar 11 07:15:23 PST 2021","Thu Mar 11 07:15:51 PST 2021","Sun Mar 14 08:15:51 PDT 2021","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","146","7","6","","meters","of surface","PERSON","NO: LOC"
"32W3UF2E0VDENN9O1U9HPV76CBM4CZ","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","324G5B4FBB0TY2ULIEJ6LQK2ZIW70H","A1MTGR92PM6G37","Submitted","Thu Mar 11 07:21:51 PST 2021","Thu Mar 11 07:22:11 PST 2021","Sun Mar 14 08:22:11 PDT 2021","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","146","9","1","Now how do the two brains work with each other? I took here a model from robotics — it's called","the Subsumption Architecture","What it means is that we have a layered control system","ORG","NO: N/A"
"32W3UF2E0VDENN9O1U9HPV76CBM4CZ","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","3MB8LZR5BNLUQDQRQ1UYNFHC808KLA","A5YABFNDC9VUP","Submitted","Thu Mar 11 07:27:50 PST 2021","Thu Mar 11 07:28:18 PST 2021","Sun Mar 14 08:28:18 PDT 2021","","","","28","100% (12/12)","100% (12/12)","100% (12/12)","146","9","1","Now how do the two brains work with each other? I took here a model from robotics — it's called","the Subsumption Architecture","What it means is that we have a layered control system","ORG","NO: PRODUCT"
"32W3UF2E0VDENN9O1U9HPV76CBM4CZ","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","3P4RDNWNDDYXPSC3NDX9UKP7C7BJIT","A2CNRV5RTOQGH","Submitted","Thu Mar 11 07:15:51 PST 2021","Thu Mar 11 07:16:07 PST 2021","Sun Mar 14 08:16:07 PDT 2021","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","146","9","1","Now how do the two brains work with each other? I took here a model from robotics — it's called","the Subsumption Architecture","What it means is that we have a layered control system","ORG","YES"
"3RHLQY6EE0WOSFF21Q4S91POXBY4DZ","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","34BBWHLWHI3JVCC2UCGOJAJFE3JWI0","ABBHVKPQIC5PV","Submitted","Thu Mar 11 07:12:52 PST 2021","Thu Mar 11 07:13:19 PST 2021","Sun Mar 14 08:13:19 PDT 2021","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","146","9","3"," If you have an empty stomach, your stomach produces a hormone called ","ghrelin"," It's a very big signal; it's sent to the brain says, ""Go and eat","LOC","NO: N/A"
"3RHLQY6EE0WOSFF21Q4S91POXBY4DZ","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","3FIUS151D3U92ZG7PJC3CVKB524GGW","A2115OWJ0CKOB3","Submitted","Thu Mar 11 07:24:29 PST 2021","Thu Mar 11 07:24:57 PST 2021","Sun Mar 14 08:24:57 PDT 2021","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","146","9","3"," If you have an empty stomach, your stomach produces a hormone called ","ghrelin"," It's a very big signal; it's sent to the brain says, ""Go and eat","LOC","NO: N/A"
"3RHLQY6EE0WOSFF21Q4S91POXBY4DZ","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","3WRFBPLXRIGEIFL5H8IEJL4Z29MN34","A3TKUXUTDX6FBF","Submitted","Thu Mar 11 07:27:43 PST 2021","Thu Mar 11 07:28:55 PST 2021","Sun Mar 14 08:28:55 PDT 2021","","","","72","94% (50/53)","94% (50/53)","94% (50/53)","146","9","3"," If you have an empty stomach, your stomach produces a hormone called ","ghrelin"," It's a very big signal; it's sent to the brain says, ""Go and eat","LOC","YES"
"3RZS0FBRXR20CGV7ZE15STI137ICPY","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","3MD9PLUKKQ6F38SY2FDNNM9EH4JNZZ","ABBHVKPQIC5PV","Submitted","Thu Mar 11 07:20:01 PST 2021","Thu Mar 11 07:20:31 PST 2021","Sun Mar 14 08:20:31 PDT 2021","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","146","13","0","So I would say, ","coquo ergo","sum: I cook, therefore I am","PERSON","NO: N/A"
"3RZS0FBRXR20CGV7ZE15STI137ICPY","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","3OSWBBLG1MPHC116C3BZUWH9V0KDXB","A2JRF141BH3W3Y","Submitted","Thu Mar 11 07:24:31 PST 2021","Thu Mar 11 07:26:44 PST 2021","Sun Mar 14 08:26:44 PDT 2021","","","","133","0% (0/0)","0% (0/0)","0% (0/0)","146","13","0","So I would say, ","coquo ergo","sum: I cook, therefore I am","PERSON","NO: N/A"
"3RZS0FBRXR20CGV7ZE15STI137ICPY","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","3R2UR8A0II88GYSV2CPF5QT8ZEQXOR","A1MTGR92PM6G37","Submitted","Thu Mar 11 07:22:12 PST 2021","Thu Mar 11 07:22:22 PST 2021","Sun Mar 14 08:22:22 PDT 2021","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","146","13","0","So I would say, ","coquo ergo","sum: I cook, therefore I am","PERSON","NO: N/A"
"3Z33IC0JD7EBJ2L0960DWV6BJAG9VZ","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","30LB5CDZNK2CIC0R19BPCAD19B9Z01","A5YABFNDC9VUP","Submitted","Thu Mar 11 07:26:04 PST 2021","Thu Mar 11 07:26:27 PST 2021","Sun Mar 14 08:26:27 PDT 2021","","","","23","100% (12/12)","100% (12/12)","100% (12/12)","147","0","1"," To explore this contradiction, let's see what happens if I start moving while I stand still and shine the laser at ","Tom"," First, we'll need to construct the space-time diagram","PERSON","YES"
"3Z33IC0JD7EBJ2L0960DWV6BJAG9VZ","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","32N49TQG3OARA5TZSEJFGACIUMGAV4","A3TKUXUTDX6FBF","Submitted","Thu Mar 11 07:27:47 PST 2021","Thu Mar 11 07:29:08 PST 2021","Sun Mar 14 08:29:08 PDT 2021","","","","81","94% (50/53)","94% (50/53)","94% (50/53)","147","0","1"," To explore this contradiction, let's see what happens if I start moving while I stand still and shine the laser at ","Tom"," First, we'll need to construct the space-time diagram","PERSON","YES"
"3Z33IC0JD7EBJ2L0960DWV6BJAG9VZ","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:31 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:31 PDT 2021","","","3TOK3KHVJ1AE1JM4KZLHBRGKXLAO7M","A1MTGR92PM6G37","Submitted","Thu Mar 11 07:16:09 PST 2021","Thu Mar 11 07:16:18 PST 2021","Sun Mar 14 08:16:18 PDT 2021","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","147","0","1"," To explore this contradiction, let's see what happens if I start moving while I stand still and shine the laser at ","Tom"," First, we'll need to construct the space-time diagram","PERSON","YES"
"36JW4WBR1DCF2BHT73J1RQ1DET0FH7","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:32 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:32 PDT 2021","","","382M9COHEP7UN3LB3TBWG70Q1U5EUE","A1MTGR92PM6G37","Submitted","Thu Mar 11 07:26:31 PST 2021","Thu Mar 11 07:27:00 PST 2021","Sun Mar 14 08:27:00 PDT 2021","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","147","0","3","But that space-time diagram represents","Andrew","s perspective","PERSON","YES"
"36JW4WBR1DCF2BHT73J1RQ1DET0FH7","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:32 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:32 PDT 2021","","","3MTMREQS43A4PUT4IOOB2CVW1VIAWE","A3TKUXUTDX6FBF","Submitted","Thu Mar 11 07:27:51 PST 2021","Thu Mar 11 07:29:22 PST 2021","Sun Mar 14 08:29:22 PDT 2021","","","","91","94% (50/53)","94% (50/53)","94% (50/53)","147","0","3","But that space-time diagram represents","Andrew","s perspective","PERSON","YES"
"36JW4WBR1DCF2BHT73J1RQ1DET0FH7","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:09:32 PST 2021","3","BatchId:4363511;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:09:32 PDT 2021","","","3TXMY6UCAMGNYCUGQTLWGI3YDXLQCR","A2115OWJ0CKOB3","Submitted","Thu Mar 11 07:23:46 PST 2021","Thu Mar 11 07:23:54 PST 2021","Sun Mar 14 08:23:54 PDT 2021","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","147","0","3","But that space-time diagram represents","Andrew","s perspective","PERSON","YES"
