"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.talk_id","Input.para_id","Input.entity_id","Input.before","Input.entities","Input.after","Input.label","Answer.Label.label","Approve","Reject"
"3MJ9GGZYPAYGRUX3D2U2QLKKSU6A28","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:04 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:04 PDT 2021","","","3EFVCAY5LB140M0QERLIHVVT9BEJ8T","AVYMEI908YXCT","Submitted","Thu Mar 11 07:49:34 PST 2021","Thu Mar 11 07:50:05 PST 2021","Sun Mar 14 08:50:05 PDT 2021","","","","31","100% (10/10)","100% (10/10)","100% (10/10)","130","19","5","So when Arab socialism started in","Egypt","it spread across the region","LOC","YES"
"3MJ9GGZYPAYGRUX3D2U2QLKKSU6A28","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:04 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:04 PDT 2021","","","3WI0P0II69KXF5FU34575EVLUJ3DRJ","A2JRF141BH3W3Y","Submitted","Thu Mar 11 07:40:30 PST 2021","Thu Mar 11 07:40:42 PST 2021","Sun Mar 14 08:40:42 PDT 2021","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","130","19","5","So when Arab socialism started in","Egypt","it spread across the region","LOC","YES"
"3NOEP8XAVBUOFE62QAXS663B4P6XPL","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:04 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:04 PDT 2021","","","3907X2AHF8XP0I1ZTNH14042WAVP2Z","A3TKUXUTDX6FBF","Submitted","Thu Mar 11 08:01:27 PST 2021","Thu Mar 11 08:01:35 PST 2021","Sun Mar 14 09:01:35 PDT 2021","","","","8","94% (50/53)","94% (50/53)","94% (50/53)","130","19","8","In the '80s and '90s when","Islamism","started in the region, it spread across the MENA region as a whole","PERSON","NO: ORG"
"3NOEP8XAVBUOFE62QAXS663B4P6XPL","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:04 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:04 PDT 2021","","","3Q5ZZ9ZEVW7WTNL5PPHOGLCORAI85V","A1V8FJHR0XVNCV","Submitted","Thu Mar 11 07:44:23 PST 2021","Thu Mar 11 07:44:46 PST 2021","Sun Mar 14 08:44:46 PDT 2021","","","","23","100% (22/22)","100% (22/22)","100% (22/22)","130","19","8","In the '80s and '90s when","Islamism","started in the region, it spread across the MENA region as a whole","PERSON","NO: ORG"
"3NOEP8XAVBUOFE62QAXS663B4P6XPL","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:04 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:04 PDT 2021","","","3V0Z7YWSI6S252YVFZQ0ASTKIYQV2K","A32WG5UPW3Z2BR","Submitted","Thu Mar 11 07:39:10 PST 2021","Thu Mar 11 07:40:04 PST 2021","Sun Mar 14 08:40:04 PDT 2021","","","","54","0% (0/0)","0% (0/0)","0% (0/0)","130","19","8","In the '80s and '90s when","Islamism","started in the region, it spread across the MENA region as a whole","PERSON","NO: N/A"
"3IYI9285XZS4Q5S941WLVXWPU8DCJZ","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:04 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:04 PDT 2021","","","30LSNF2392NXJWEVGSRHV33QAWZ2IZ","A2115OWJ0CKOB3","Submitted","Thu Mar 11 07:55:29 PST 2021","Thu Mar 11 07:55:36 PST 2021","Sun Mar 14 08:55:36 PDT 2021","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","130","19","9"," In the '80s and '90s when Islamism started in the region, it spread across the ","MENA","region as a whole","ORG","NO: LOC"
"3IYI9285XZS4Q5S941WLVXWPU8DCJZ","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:04 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:04 PDT 2021","","","3HWRJOOETDUE8QT7EOGW16I2GXLSED","A157LV5C7C5B1U","Submitted","Thu Mar 11 07:34:50 PST 2021","Thu Mar 11 07:35:07 PST 2021","Sun Mar 14 08:35:07 PDT 2021","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","130","19","9"," In the '80s and '90s when Islamism started in the region, it spread across the ","MENA","region as a whole","ORG","NO: LOC"
"3IYI9285XZS4Q5S941WLVXWPU8DCJZ","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:04 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:04 PDT 2021","","","3NLZY2D53XHG1GOM36EVJ1TL767QLF","ABBHVKPQIC5PV","Submitted","Thu Mar 11 07:56:48 PST 2021","Thu Mar 11 07:57:02 PST 2021","Sun Mar 14 08:57:02 PDT 2021","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","130","19","9"," In the '80s and '90s when Islamism started in the region, it spread across the ","MENA","region as a whole","ORG","NO: LOC"
"3RIHDBQ1OLQL8L9ATQNEMGLMBUDHMH","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:04 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:04 PDT 2021","","","37UEWGM5H103NAZINBLC4CUC5M2R19","A5YABFNDC9VUP","Submitted","Thu Mar 11 07:50:29 PST 2021","Thu Mar 11 07:50:49 PST 2021","Sun Mar 14 08:50:49 PDT 2021","","","","20","100% (12/12)","100% (12/12)","100% (12/12)","130","20","4","And we've made a start for that in Pakistan with a movement called","Khudi","where we are working on the ground to encourage the youth to create genuine buy-in for the democratic culture","LOC","NO: N/A"
"3RIHDBQ1OLQL8L9ATQNEMGLMBUDHMH","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:04 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:04 PDT 2021","","","3RRCEFRB7U4XZ2FCEWIO2VWBZK64BJ","ABBHVKPQIC5PV","Submitted","Thu Mar 11 07:34:54 PST 2021","Thu Mar 11 07:35:13 PST 2021","Sun Mar 14 08:35:13 PDT 2021","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","130","20","4","And we've made a start for that in Pakistan with a movement called","Khudi","where we are working on the ground to encourage the youth to create genuine buy-in for the democratic culture","LOC","NO: N/A"
"3RIHDBQ1OLQL8L9ATQNEMGLMBUDHMH","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:04 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:04 PDT 2021","","","3UJ1CZ6IZPHEC70E3NNTXCCP34P5SS","A157LV5C7C5B1U","Submitted","Thu Mar 11 07:44:27 PST 2021","Thu Mar 11 07:44:39 PST 2021","Sun Mar 14 08:44:39 PDT 2021","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","130","20","4","And we've made a start for that in Pakistan with a movement called","Khudi","where we are working on the ground to encourage the youth to create genuine buy-in for the democratic culture","LOC","NO: ORG"
"3EQVJH0T57DPLGZU2NOQ8UGE529HTI","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:12 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:12 PDT 2021","","","3018Q3ZVOQIZHYCIJUE5FDNF9G9RAY","AO2WNSGOXAX52","Submitted","Thu Mar 11 07:54:16 PST 2021","Thu Mar 11 07:54:29 PST 2021","Sun Mar 14 08:54:29 PDT 2021","","","","13","98% (289/294)","98% (289/294)","98% (289/294)","37","26","1","EZ: Oh, this summer, in fact, the ","Lomonosov","factory was bought by an American company, invited me","PERSON","YES"
"3EQVJH0T57DPLGZU2NOQ8UGE529HTI","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:12 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:12 PDT 2021","","","33CUSNVVNV4FG547NNORS5MFT0R885","A2JRF141BH3W3Y","Submitted","Thu Mar 11 08:11:47 PST 2021","Thu Mar 11 08:12:22 PST 2021","Sun Mar 14 09:12:22 PDT 2021","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","37","26","1","EZ: Oh, this summer, in fact, the ","Lomonosov","factory was bought by an American company, invited me","PERSON","NO: ORG"
"3EQVJH0T57DPLGZU2NOQ8UGE529HTI","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:12 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:12 PDT 2021","","","3NJM2BJS44Y2Y0T1QG67GDDO817CPU","A3O9MAS091UK81","Submitted","Thu Mar 11 07:55:50 PST 2021","Thu Mar 11 07:56:11 PST 2021","Sun Mar 14 08:56:11 PDT 2021","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","37","26","1","EZ: Oh, this summer, in fact, the ","Lomonosov","factory was bought by an American company, invited me","PERSON","NO: ORG"
"3IZPORCT2M1C51M2YYJV8FFWHHCHR5","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:11 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:11 PDT 2021","","","3DR23U6WED6FNQ6M3OLMBBEOIG5ETU","A1V70LAP4UDYV6","Submitted","Thu Mar 11 07:57:35 PST 2021","Thu Mar 11 07:57:44 PST 2021","Sun Mar 14 08:57:44 PDT 2021","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","0","0","0"," Aesthetically speaking, there's a world of difference between, say, ","Beethoven","and Justin Bieber, but both artists have used the same building blocks to create their music: notes","PERSON","YES"
"3IZPORCT2M1C51M2YYJV8FFWHHCHR5","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:11 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:11 PDT 2021","","","3FE7TXL1LQFA0U2ET0WQ45UC16FQ2P","AO2WNSGOXAX52","Submitted","Thu Mar 11 07:55:14 PST 2021","Thu Mar 11 07:55:29 PST 2021","Sun Mar 14 08:55:29 PDT 2021","","","","15","98% (289/294)","98% (289/294)","98% (289/294)","0","0","0"," Aesthetically speaking, there's a world of difference between, say, ","Beethoven","and Justin Bieber, but both artists have used the same building blocks to create their music: notes","PERSON","YES"
"3IZPORCT2M1C51M2YYJV8FFWHHCHR5","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:11 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:11 PDT 2021","","","3I3WADAZ9YWZEF8LW66KD72O6FQO5I","A3TKUXUTDX6FBF","Submitted","Thu Mar 11 08:00:21 PST 2021","Thu Mar 11 08:00:26 PST 2021","Sun Mar 14 09:00:26 PDT 2021","","","","5","94% (50/53)","94% (50/53)","94% (50/53)","0","0","0"," Aesthetically speaking, there's a world of difference between, say, ","Beethoven","and Justin Bieber, but both artists have used the same building blocks to create their music: notes","PERSON","YES"
"3L21G7IH5EOAYRDAA484OOSM3FUY1O","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:12 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:12 PDT 2021","","","30MVJZJNHU54ERJ0JJRWHRQ4THT9J5","A3T1DFF408Y2LD","Submitted","Thu Mar 11 07:35:21 PST 2021","Thu Mar 11 07:35:28 PST 2021","Sun Mar 14 08:35:28 PDT 2021","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","78","11","3"," We developed some other technology called spider optics, and ","Craig Ventner","asked me to make an announcement here this morning: we’re going to be building a beautiful, little, small version of this — unmanned, super deep — for his boat to go and get back some deep sea DNA stuff","PERSON","YES"
"3L21G7IH5EOAYRDAA484OOSM3FUY1O","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:12 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:12 PDT 2021","","","39ZSFO5CAGO2YJ73HUMNDNDI624JU7","A243MPGSWX1HPB","Submitted","Thu Mar 11 07:41:51 PST 2021","Thu Mar 11 07:42:02 PST 2021","Sun Mar 14 08:42:02 PDT 2021","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","78","11","3"," We developed some other technology called spider optics, and ","Craig Ventner","asked me to make an announcement here this morning: we’re going to be building a beautiful, little, small version of this — unmanned, super deep — for his boat to go and get back some deep sea DNA stuff","PERSON","YES"
"3L21G7IH5EOAYRDAA484OOSM3FUY1O","30XGWYMV4TXB76S708SD4VT1ZXX5VD","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Thu Mar 11 07:32:12 PST 2021","3","BatchId:4363538;OriginalHitTemplateId:928390909;","180","259200","Thu Mar 18 08:32:12 PDT 2021","","","3QAVNHZ3EUWOE0H5EAH9T1EG3OIALP","A1V8FJHR0XVNCV","Submitted","Thu Mar 11 07:43:58 PST 2021","Thu Mar 11 07:44:21 PST 2021","Sun Mar 14 08:44:21 PDT 2021","","","","23","100% (22/22)","100% (22/22)","100% (22/22)","78","11","3"," We developed some other technology called spider optics, and ","Craig Ventner","asked me to make an announcement here this morning: we’re going to be building a beautiful, little, small version of this — unmanned, super deep — for his boat to go and get back some deep sea DNA stuff","PERSON","YES"
