"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.talk_id","Input.para_id","Input.entity_id","Input.before","Input.entities","Input.after","Input.label","Answer.Label.label","Approve","Reject"
"36MUZ9VAFDU6KHCVQWG5IN1FAOZEDY","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","6","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3B2X28YI347BEPJQXKB3ZTGPUD2B64","A2G44A4ZPWRPXU","Rejected","Fri Mar 05 16:14:08 PST 2021","Fri Mar 05 16:14:25 PST 2021","Mon Mar 08 16:14:25 PST 2021","","Fri Mar 05 16:49:54 PST 2021","Wrong label","17","71% (17/24)","71% (17/24)","71% (17/24)","3","14","1","As an Ethiopian-American woman, I grew up around the language of ","Amharic","Amhariña","GPE","YES"
"36MUZ9VAFDU6KHCVQWG5IN1FAOZEDY","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","6","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3DIP6YHAPKKWP6EY0QARKFI13558EN","A280UKMMBLRURU","Approved","Fri Mar 05 16:14:03 PST 2021","Fri Mar 05 16:14:55 PST 2021","Mon Mar 08 16:14:55 PST 2021","Fri Mar 05 16:41:33 PST 2021","","","52","80% (8/10)","80% (8/10)","80% (8/10)","3","14","1","As an Ethiopian-American woman, I grew up around the language of ","Amharic","Amhariña","GPE","NO: LANGUAGE"
"36MUZ9VAFDU6KHCVQWG5IN1FAOZEDY","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","6","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3W8CV64QJAR8NLOAVJOB5EAPFRE9HS","A24JKHC4HTY6CD","Rejected","Fri Mar 05 16:11:35 PST 2021","Fri Mar 05 16:11:45 PST 2021","Mon Mar 08 16:11:45 PST 2021","","Fri Mar 05 16:49:55 PST 2021","Wrong label","10","62% (16/26)","62% (16/26)","62% (16/26)","3","14","1","As an Ethiopian-American woman, I grew up around the language of ","Amharic","Amhariña","GPE","YES"
"36MUZ9VAFDU6KHCVQWG5IN1FAOZEDY","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","6","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3YMU66OBIV0N2VBI9PULXVWCJ4IHG0","A3ENQKD0V9VHBF","Approved","Fri Mar 05 16:55:46 PST 2021","Fri Mar 05 16:56:16 PST 2021","Mon Mar 08 16:56:16 PST 2021","Fri Mar 05 17:39:25 PST 2021","","","30","100% (9/9)","100% (9/9)","100% (9/9)","3","14","1","As an Ethiopian-American woman, I grew up around the language of ","Amharic","Amhariña","GPE","NO: LANGUAGE"
"3CO05SML82X1U1G60QCA2NGFVOGR0V","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","3","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3B1NLC6UG7OFFC96S22Q64Y35VJGPV","AO2WNSGOXAX52","Approved","Fri Mar 05 16:11:29 PST 2021","Fri Mar 05 16:11:39 PST 2021","Mon Mar 08 16:11:39 PST 2021","Fri Mar 05 16:41:37 PST 2021","","","10","81% (21/26)","81% (21/26)","81% (21/26)","1","0","11","How many times does the chorus repeat in your favorite song? And, take a moment to think, how many times have you listened to it? Chances are you've heard that chorus repeated dozens, if not hundreds, of times, and it's not just popular songs in the West that repeat a lot","atlas",""" but the guitarist pitch bending might be of critical expressive importance","WORK_OF_ART","YES"
"3CO05SML82X1U1G60QCA2NGFVOGR0V","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","3","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3CCZ6YKWRFBW7S4FUHN2GH7ZAIO95C","A24JKHC4HTY6CD","Approved","Fri Mar 05 16:14:43 PST 2021","Fri Mar 05 16:14:55 PST 2021","Mon Mar 08 16:14:55 PST 2021","Fri Mar 05 16:41:37 PST 2021","","","12","62% (16/26)","62% (16/26)","62% (16/26)","1","0","11","How many times does the chorus repeat in your favorite song? And, take a moment to think, how many times have you listened to it? Chances are you've heard that chorus repeated dozens, if not hundreds, of times, and it's not just popular songs in the West that repeat a lot","atlas",""" but the guitarist pitch bending might be of critical expressive importance","WORK_OF_ART","YES"
"3CO05SML82X1U1G60QCA2NGFVOGR0V","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","3","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3K3R2QNK8JVDS7UUVIVAOTZF9ZFU9D","A61LR9E9L004M","Approved","Fri Mar 05 16:11:23 PST 2021","Fri Mar 05 16:11:29 PST 2021","Mon Mar 08 16:11:29 PST 2021","Fri Mar 05 16:41:38 PST 2021","","","6","74% (20/27)","74% (20/27)","74% (20/27)","1","0","11","How many times does the chorus repeat in your favorite song? And, take a moment to think, how many times have you listened to it? Chances are you've heard that chorus repeated dozens, if not hundreds, of times, and it's not just popular songs in the West that repeat a lot","atlas",""" but the guitarist pitch bending might be of critical expressive importance","WORK_OF_ART","YES"
"371DNNCG5BUWS5Y1ZJUKVHNF27PT8X","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","5","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","32SCWG5HIPWDIJK0GPT4UDLEBHG6PJ","A2G44A4ZPWRPXU","Approved","Fri Mar 05 16:11:24 PST 2021","Fri Mar 05 16:11:45 PST 2021","Mon Mar 08 16:11:45 PST 2021","Fri Mar 05 16:41:33 PST 2021","","","21","71% (17/24)","71% (17/24)","71% (17/24)","3","11","2","Now, I love this story because it's true at multiple levels","Bernie Krause","describes how a healthy environment has animals and insects taking up low, medium and high-frequency bands, in exactly the same way as a symphony does","PERSON","YES"
"371DNNCG5BUWS5Y1ZJUKVHNF27PT8X","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","5","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3G5W44VEUFAE4LCQFAXIANC4BLFKG0","A280UKMMBLRURU","Approved","Fri Mar 05 16:19:23 PST 2021","Fri Mar 05 16:20:32 PST 2021","Mon Mar 08 16:20:32 PST 2021","Fri Mar 05 16:41:34 PST 2021","","","69","80% (8/10)","80% (8/10)","80% (8/10)","3","11","2","Now, I love this story because it's true at multiple levels","Bernie Krause","describes how a healthy environment has animals and insects taking up low, medium and high-frequency bands, in exactly the same way as a symphony does","PERSON","YES"
"371DNNCG5BUWS5Y1ZJUKVHNF27PT8X","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","5","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3P59JYT76TCNSAU6A4QL9A5ZKFZ2T3","A24JKHC4HTY6CD","Rejected","Fri Mar 05 16:10:05 PST 2021","Fri Mar 05 16:10:17 PST 2021","Mon Mar 08 16:10:17 PST 2021","","Fri Mar 05 16:49:55 PST 2021","Wrong label","12","62% (16/26)","62% (16/26)","62% (16/26)","3","11","2","Now, I love this story because it's true at multiple levels","Bernie Krause","describes how a healthy environment has animals and insects taking up low, medium and high-frequency bands, in exactly the same way as a symphony does","PERSON","NO: PERSON"
"371DNNCG5BUWS5Y1ZJUKVHNF27PT8X","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","5","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3ZAZR5XV09AWC4V7DP497BF2H26ZCX","A33NRKW19AWXM2","Rejected","Fri Mar 05 16:50:50 PST 2021","Fri Mar 05 16:51:16 PST 2021","Mon Mar 08 16:51:16 PST 2021","","Fri Mar 05 16:52:52 PST 2021","wrong label","26","50% (2/4)","50% (2/4)","50% (2/4)","3","11","2","Now, I love this story because it's true at multiple levels","Bernie Krause","describes how a healthy environment has animals and insects taking up low, medium and high-frequency bands, in exactly the same way as a symphony does","PERSON","NO: PERSON"
"371DNNCG5BUWS5Y1ZJUKVHNF27PT8X","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","5","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3ZPBJO59KXTKQB1R7ZTDRATF6C4DHO","A3VOPDM85ZCSHL","Approved","Fri Mar 05 17:01:15 PST 2021","Fri Mar 05 17:01:37 PST 2021","Mon Mar 08 17:01:37 PST 2021","Fri Mar 05 17:39:44 PST 2021","","","22","100% (2/2)","100% (2/2)","100% (2/2)","3","11","2","Now, I love this story because it's true at multiple levels","Bernie Krause","describes how a healthy environment has animals and insects taking up low, medium and high-frequency bands, in exactly the same way as a symphony does","PERSON","YES"
"3FULMHZ7P1PRW9LFEJ3VSRCI6DXM4I","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","3","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3DYGAII7PT06S13KVY720I25BIRQPZ","A61LR9E9L004M","Approved","Fri Mar 05 16:10:41 PST 2021","Fri Mar 05 16:10:48 PST 2021","Mon Mar 08 16:10:48 PST 2021","Fri Mar 05 16:41:38 PST 2021","","","7","74% (20/27)","74% (20/27)","74% (20/27)","4","11","4","To make music like this, John Cage would put objects inside the piano, between the strings","Boris Berman","John Cage wrote incredibly detailed instructions about where to place each object in the piano","PERSON","YES"
"3FULMHZ7P1PRW9LFEJ3VSRCI6DXM4I","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","3","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3Q8GYXHFEXUY5QBI61XTI787G3Q5CO","AO2WNSGOXAX52","Approved","Fri Mar 05 16:12:14 PST 2021","Fri Mar 05 16:12:25 PST 2021","Mon Mar 08 16:12:25 PST 2021","Fri Mar 05 16:41:39 PST 2021","","","11","81% (21/26)","81% (21/26)","81% (21/26)","4","11","4","To make music like this, John Cage would put objects inside the piano, between the strings","Boris Berman","John Cage wrote incredibly detailed instructions about where to place each object in the piano","PERSON","YES"
"3FULMHZ7P1PRW9LFEJ3VSRCI6DXM4I","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","3","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3QJOXOW4XRJBAVG2URKAPXJWNATEMG","A2G44A4ZPWRPXU","Approved","Fri Mar 05 16:11:59 PST 2021","Fri Mar 05 16:12:45 PST 2021","Mon Mar 08 16:12:45 PST 2021","Fri Mar 05 16:41:39 PST 2021","","","46","71% (17/24)","71% (17/24)","71% (17/24)","4","11","4","To make music like this, John Cage would put objects inside the piano, between the strings","Boris Berman","John Cage wrote incredibly detailed instructions about where to place each object in the piano","PERSON","YES"
"3R4QIDVOKW4BCNQVMRRPO5J0A00EER","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","3","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3DY4FPOOA9GJ9MFGUP51B01STSURVM","AO2WNSGOXAX52","Approved","Fri Mar 05 16:09:28 PST 2021","Fri Mar 05 16:09:59 PST 2021","Mon Mar 08 16:09:59 PST 2021","Fri Mar 05 16:41:42 PST 2021","","","31","81% (21/26)","81% (21/26)","81% (21/26)","3","22","7","Finally, we go to the 1950s United States and the most seminal work of 20th century avant-garde composition: John Cage's ""4:33,"" written for any instrument or combination of instruments","Cage","shows us that even when there are no strings being plucked by fingers or hands hammering piano keys, still there is music, still there is music, still there is music","PERSON","NO: PERSON"
"3R4QIDVOKW4BCNQVMRRPO5J0A00EER","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","3","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3M23Y66POAZAVB0S86XYPIQPY1MS6K","A24JKHC4HTY6CD","Approved","Fri Mar 05 16:09:30 PST 2021","Fri Mar 05 16:10:04 PST 2021","Mon Mar 08 16:10:04 PST 2021","Fri Mar 05 16:41:42 PST 2021","","","34","62% (16/26)","62% (16/26)","62% (16/26)","3","22","7","Finally, we go to the 1950s United States and the most seminal work of 20th century avant-garde composition: John Cage's ""4:33,"" written for any instrument or combination of instruments","Cage","shows us that even when there are no strings being plucked by fingers or hands hammering piano keys, still there is music, still there is music, still there is music","PERSON","NO: PERSON"
"3R4QIDVOKW4BCNQVMRRPO5J0A00EER","3UMJP5XW5Q03WOWW1UVHULIVAK1FUG","Named Entity Annotation Error Detection: Choose a correct label","Correct errors of named entity annotations. If the label is correct, choose ""YES"", if not, choose the respective option.","NER, entity, NLP, corpus, error detection, labels, correction, annotation","$0.01","Fri Mar 05 16:08:28 PST 2021","3","BatchId:4356810;OriginalHitTemplateId:928390909;","180","259200","Fri Mar 12 16:08:28 PST 2021","","","3V0Z7YWSI6S252YVFZQ0ASTKH0F2VJ","A280UKMMBLRURU","Approved","Fri Mar 05 16:10:08 PST 2021","Fri Mar 05 16:11:05 PST 2021","Mon Mar 08 16:11:05 PST 2021","Fri Mar 05 16:41:42 PST 2021","","","57","80% (8/10)","80% (8/10)","80% (8/10)","3","22","7","Finally, we go to the 1950s United States and the most seminal work of 20th century avant-garde composition: John Cage's ""4:33,"" written for any instrument or combination of instruments","Cage","shows us that even when there are no strings being plucked by fingers or hands hammering piano keys, still there is music, still there is music, still there is music","PERSON","YES"
